,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,전형유형,지역,대학명,계열,충족여부,전형명,모집단위명,모집예정인원,선발유형,전형방법,최저학력기준 내용
,학생부교과,제주,제주대,자연,#REF!,지역인재전형(교과),해양산업경찰학과,5,일괄합산,학생부(정량)100,국수영탐(2) 중 2개 영역 합 10이내 (탐구 소수점 절사)
,학생부교과,제주,제주대,자연,#REF!,지역인재전형(교과),해양생명과학과,3,일괄합산,학생부(정량)100,국수영탐(2) 중 2개 영역 합 10이내 (탐구 소수점 절사)
,학생부교과,제주,제주대,자연,#REF!,지역인재전형(교과),해양시스템공학과,5,일괄합산,학생부(정량)100,국수영탐(2) 중 2개 영역 합 10이내 (탐구 소수점 절사)
,학생부교과,제주,제주대,자연,#REF!,지역인재전형(교과),화공그린에너지학과,6,일괄합산,학생부(정량)100,국수영탐(2) 중 2개 영역 합 10이내 (탐구 소수점 절사)
,학생부교과,제주,제주대,자연,#REF!,지역인재전형(교과),화학코스메틱스학과,7,일괄합산,학생부(정량)100,국수영탐(2) 중 2개 영역 합 10이내 (탐구 소수점 절사)
,학생부교과,제주,제주대,자연,#REF!,지역인재전형(교과),환경공학과,5,일괄합산,학생부(정량)100,국수영탐(2) 중 2개 영역 합 10이내 (탐구 소수점 절사)
,학생부교과,광주,조선대,인문,최저미반영,군사학과전형,군사학과(남),22,단계별전형,"[1단계]학생부(정량)100(5배수)
[2단계]1단계성적70+면접20+기타10",미반영
,학생부교과,광주,조선대,인문,최저미반영,군사학과전형,군사학과(여),8,단계별전형,"[1단계]학생부(정량)100(5배수)
[2단계]1단계성적70+면접20+기타10",미반영
,학생부교과,광주,조선대,공통,최저미반영,사회통합전형,자유전공학부,4,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,경영학부,10,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,경제학과,5,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,경찰행정학과,3,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,공공인재법무학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,미디어커뮤니케이션학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,법학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,상담심리학과,3,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,역사문화학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,영어영문학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,정치외교학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,인문,최저미반영,사회통합전형,행정복지학부,8,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,AISW학부-정보통신공학,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,AISW학부-컴퓨터공학,6,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,건축공학과,3,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,기계공학과,4,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,생명화학공학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,선박해양공학과,1,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,소방재난관리학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,식품영양학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,작업치료학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,전기공학과,5,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,전자공학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,토목공학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,항공우주공학과,1,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,자연,최저미반영,사회통합전형,환경공학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,광주,조선대,공통,#REF!,일반전형,자유전공학부,30,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,경영학부,135,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,경제학과,58,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,경찰행정학과,6,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,공공인재법무학과,15,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,교육학과,8,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,국어교육과,16,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,국어국문학부-국어국문학,18,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,국어국문학부-한국어교육,6,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,글로벌비즈니스커뮤니케이션학과,9,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,무역학과,38,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,미디어커뮤니케이션학과,15,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,법학과,39,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,상담심리학과,5,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,아시아언어문화학부-아랍어,11,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,아시아언어문화학부-중국어문화학,21,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,아시아언어문화학부-철학,8,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,역사문화학과,17,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,영어교육과,16,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,영어영문학과,45,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,유럽언어문화학부-독일어문화학,7,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,유럽언어문화학부-러시아어,9,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,유럽언어문화학부-스페인중남미,14,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,일본어과,12,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,정치외교학과,26,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,특수교육과,11,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,광주,조선대,인문,#REF!,일반전형,행정복지학부,15,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,AISW학부-모빌리티SW,10,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,AISW학부-인공지능공학,25,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,AISW학부-정보보안,13,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,AISW학부-정보통신공학,38,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,AISW학부-컴퓨터공학,35,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,간호학과,8,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,건축공학과,19,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,건축학과,24,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,광기술공학과,13,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,기계공학과,112,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,물리교육과,6,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,반도체화학과,11,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,산업공학과,12,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,생명과학과,20,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,생명화학공학과,12,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,생물교육과,11,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,선박해양공학과,7,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,소방재난관리학과,8,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,수학교육과,12,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,식품영양학과,18,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,신소재공학과,23,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,약학과,12,일괄합산,학생부(정량)100,국수(미/기)영과(1) 중 수학 포함 3개 영역 합 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,언어치료학과,9,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,용접접합과학공학과,7,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,원자력공학과,10,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,융합수리과학부,9,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,의생명과학과,22,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 6이내
,학생부교과,광주,조선대,자연,#REF!,일반전형,의예과,17,일괄합산,학생부(정량)100,국수(미/기)영과(1) 중 수학 포함 3개 영역 등급 합 5이내
