지역구분,대학설립형태,대학명,전형세부유형,중심전형분류,계열,상세계열,모집단위명,소재지,모집인원,"전영역
응시
여부","필수
응시
과목","탐구
반영
방법",최저학력기준 내용
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,경영•경제•무역,경영학과,,43,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,경영•경제•무역,경제학부,,29,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,사범계,교육학부,,9,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,국어국문학과,,8,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,노어노문학과,,5,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,독어독문학과,,5,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,문헌정보학과,,5,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,문화인류학과,,4,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,불어불문학과,,6,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,사학과,,8,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,복지•아동•가족,사회복지학과,,5,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,사회•언론•매체,사회학과,,6,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,신학과,,10,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,사회•언론•매체,심리학과,,6,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,사회•언론•매체,언론홍보영상학부,,7,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,영어영문학과,,13,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,수학•통계,응용통계학과,,11,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,법•정치•행정,정치외교학과,,14,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,중어중문학과,,5,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,어문•인문학,철학과,,6,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,인문,법•정치•행정,행정학과,,14,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,전기•전자•컴퓨터•통신,IT융합공학전공,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,건설•토목•안전,건축공학과,,13,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,기계•자동차•철도•항공•조선,기계공학부,,22,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,농림•수산•환경,대기과학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,건설•토목•안전,도시공학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,전기•전자•컴퓨터•통신,디스플레이융합공학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,물리•화학•생명•천문,물리학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,건설•토목•안전,사회환경시스템공학부,,13,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,기타자연계,산업공학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,생명공•의과학•보건,생명공학과,,10,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,물리•화학•생명•천문,생화학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,수학•통계,수학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,전기•전자•컴퓨터•통신,시스템반도체공학과,,20,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,물리•화학•생명•천문,시스템생물학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,신소재•화공•에너지,신소재공학부,,17,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,약학,약학과,,5,,국어/수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 국어 또는 수학 포함 2개 영역 1등급, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,의예,의예과,,15,,국어/수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 국어 또는 수학 포함 2개 영역 1등급, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,전기•전자•컴퓨터•통신,인공지능학과,,11,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,전기•전자•컴퓨터•통신,전기전자공학부,,31,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,물리•화학•생명•천문,지구시스템과학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,물리•화학•생명•천문,천문우주학과,,5,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,치의예,치의예과,,10,,국어/수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 국어 또는 수학 포함 2개 영역 1등급, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,전기•전자•컴퓨터•통신,컴퓨터과학과,,10,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,신소재•화공•에너지,화공생명공학부,,15,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부교과전형(추천형),학생부교과,자연,물리•화학•생명•천문,화학과,,8,,수학,1과목,"국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(국제형(국내고)),학생부종합,인문,어문•인문학,아시아학전공,,20,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 5이내, 영어 2이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(국제형(국내고)),학생부종합,인문,기타인문계,융합인문사회과학부(HASS),,100,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 5이내, 영어 2이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(국제형(국내고)),학생부종합,자연,전기•전자•컴퓨터•통신,융합과학공학부(ISE),,40,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 5이내, 영어 2이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,공통,간호,간호학과,,24,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내 또는 국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,공통,생활과학,식품영양학과,,9,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내 또는 국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,공통,건설•토목•안전,실내건축학과,,9,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내 또는 국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,공통,복지•아동•가족,아동가족학과,,10,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내 또는 국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,공통,디자인•의류•뷰티,의류환경학과,,10,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내 또는 국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,공통,디자인•의류•뷰티,통합디자인학과,,9,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내 또는 국, 수(미적/기하), 탐(과)(1과목) 중 수학 포함 2개 영역 합 5이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,인문,경영•경제•무역,경영학과,,46,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
서울,사립,연세대,학생부종합전형(활동우수형),학생부종합,인문,경영•경제•무역,경제학부,,32,,국어/수학,1과목,"국, 수, 탐(사/과)(1과목) 중 국어 또는 수학 포함 2개 영역 합 4이내, 영어 3이내, 한국사 4이내"
